back_end,barycentric_event_time,burst_bandwidth,burst_width,burst_width_err,decl,decl_err,discovery_date,dm,dm_model,filename,filetype,fluence,fluence_err,flux,flux_err,frac_lin_pol,galactic_max_dm,galactic_max_dm_model,group,host_redshift,inst_bandwidth,internal_name,lastmodified,name,num_channels,num_files,photometry_date,photometry_id,public_webpage,ra,ra_err,ref_freq,region_filename,remarks,repeater_of_objid,reporter_name,reports_id,rm,rm_err,sampling_time,scattering_time,scattering_time_err,snr,telescope,telescope_mode,time_received,tns_id,ra_frac,dec_frac,gl_frac,gb_frac
Other-,,,6.6,0.1,+33:08:13.00,1.75 arcmin,2015-06-02 17:50:39.298,556.5,3.7,https://wis-tns.weizmann.ac.il/system/files/uploaded/FRBCAT/tns_20150602E_atrep_79788_FRBCAT.png,Graphics,,,0.14,,,188.0,NE2001,FRBCAT,0.19273,322.6,FRB121102,2020-08-12 09:16:31.000,FRB 20150602E,960,2,2015-06-02 17:50:39.298,757,,05:31:55.000,1.75 arcmin,1375.0,,Dedispersed waterfall plots for repeating bursts from FRB20121102A,FRB  20121102A,Emily Petroff,79788,,,0.0655,,,0.0,Arecibo,ALFA,2020-08-12 09:16:30.000,65002,82.97916666666667,33.136944444444445,175.30360540014485,-1.1112863949941243
Other-,,,6.1,1.4,+33:08:13.00,1.75 arcmin,2015-06-02 17:49:41.319,559.0,,https://wis-tns.weizmann.ac.il/system/files/uploaded/FRBCAT/tns_20150602D_atrep_79787_FRBCAT.png,Graphics,,,0.02,,,188.0,NE2001,FRBCAT,0.19273,322.6,FRB121102,2020-08-12 09:16:25.000,FRB 20150602D,960,2,2015-06-02 17:49:41.319,756,,05:31:55.000,1.75 arcmin,1375.0,,Dedispersed waterfall plots for repeating bursts from FRB20121102A,FRB  20121102A,Emily Petroff,79787,,,0.0655,,,0.0,Arecibo,ALFA,2020-08-12 09:16:24.000,65001,82.97916666666667,33.136944444444445,175.30360540014485,-1.1112863949941243
Other-,,,2.8,0.4,+33:08:13.00,1.75 arcmin,2015-06-02 17:49:18.627,559.0,10,https://wis-tns.weizmann.ac.il/system/files/uploaded/FRBCAT/tns_20150602C_atrep_79785_FRBCAT.png,Graphics,,,0.02,,,188.0,NE2001,FRBCAT,0.19273,322.6,FRB121102,2020-08-12 09:16:20.000,FRB 20150602C,960,2,2015-06-02 17:49:18.627,755,,05:31:55.000,1.75 arcmin,1375.0,,Dedispersed waterfall plots for repeating bursts from FRB20121102A,FRB  20121102A,Emily Petroff,79785,,,0.0655,,,0.0,Arecibo,ALFA,2020-08-12 09:16:19.000,65000,82.97916666666667,33.136944444444445,175.30360540014485,-1.1112863949941243
Other-,,,8.7,1.5,+33:07:53.00,1.75 arcmin,2015-06-02 16:47:36.484,558.0,10,https://wis-tns.weizmann.ac.il/system/files/uploaded/FRBCAT/tns_20150602B_atrep_79784_FRBCAT.png,Graphics,,,0.02,,,188.0,NE2001,FRBCAT,0.19273,322.6,FRB121102,2020-08-12 09:16:14.000,FRB 20150602B,960,2,2015-06-02 16:47:36.484,754,,05:32:01.000,1.75 arcmin,1375.0,,Dedispersed waterfall plots for repeating bursts from FRB20121102A,FRB  20121102A,Emily Petroff,79784,,,0.0655,,,0.0,Arecibo,ALFA,2020-08-12 09:16:13.000,64999,83.00416666666666,33.13138888888889,175.31988668280462,-1.096998313570964
Other-,,,4.6,0.3,+33:07:53.00,1.75 arcmin,2015-06-02 16:38:07.575,555.0,3,https://wis-tns.weizmann.ac.il/system/files/uploaded/FRBCAT/tns_20150602A_atrep_79783_FRBCAT.png,Graphics,,,0.04,,,188.0,NE2001,FRBCAT,0.19273,322.6,FRB121102,2020-08-12 09:16:09.000,FRB 20150602A,960,2,2015-06-02 16:38:07.575,753,,05:32:01.000,1.75 arcmin,1375.0,,Dedispersed waterfall plots for repeating bursts from FRB20121102A,FRB  20121102A,Emily Petroff,79783,,,0.0655,,,0.0,Arecibo,ALFA,2020-08-12 09:16:08.000,64998,83.00416666666666,33.13138888888889,175.31988668280462,-1.096998313570964
Other-,,,3.3,0.4,+33:07:56.00,1.75 arcmin,2015-05-17 17:51:40.921,566.0,10,https://wis-tns.weizmann.ac.il/system/files/uploaded/FRBCAT/tns_20150517B_atrep_79782_FRBCAT.png,Graphics,,,0.03,,,188.0,NE2001,FRBCAT,0.19273,322.6,FRB121102,2020-08-12 09:16:03.000,FRB 20150517B,960,2,2015-05-17 17:51:40.921,752,,05:32:01.000,1.75 arcmin,1375.0,,Dedispersed waterfall plots for repeating bursts from FRB20121102A,FRB  20121102A,Emily Petroff,79782,,,0.0655,,,0.0,Arecibo,ALFA,2020-08-12 09:16:02.000,64997,83.00416666666666,33.132222222222225,175.31919452278896,-1.0965340566552868
Other-,,,3.8,0.4,+33:07:56.00,1.75 arcmin,2015-05-17 17:42:08.712,560.0,4,https://wis-tns.weizmann.ac.il/system/files/uploaded/FRBCAT/tns_20150517A_atrep_79781_FRBCAT.png,Graphics,,,0.03,,,188.0,NE2001,FRBCAT,0.19273,322.6,FRB121102,2020-08-12 09:15:58.000,FRB 20150517A,960,2,2015-05-17 17:42:08.712,751,,05:32:01.000,1.75 arcmin,1375.0,,Dedispersed waterfall plots for repeating bursts from FRB20121102A,FRB  20121102A,Emily Petroff,79781,,,0.0655,,,0.0,Arecibo,ALFA,2020-08-12 09:15:57.000,64996,83.00416666666666,33.132222222222225,175.31919452278896,-1.0965340566552868
BPSR-MB20,,,0.8,0.3,-19:00:40.00,7.50 arcmin,2015-04-18 04:29:06.657,776.2,0.5,https://wis-tns.weizmann.ac.il/system/files/uploaded/FRBCAT/tns_20150418A_atrep_79705_FRBCAT.png,Graphics,1.76,1.32,2.2,0.6,0.085,188.5,NE2001,FRBCAT,,338.281,FRB150418,2020-08-12 09:05:13.000,FRB 20150418A,866,2,2015-04-18 04:29:06.657,667,,07:16:35.000,7.50 arcmin,1352.0,,Dispersed waterfall plot. Frequency time spectrum below and dedispersed time series above.,,Emily Petroff,79705,36.0,52.0,0.064,,,39.0,Parkes,MB20,2020-08-12 09:05:13.000,64924,109.14583333333333,-19.011111111111113,-126.8793981820036,-4.282213748264667
BPSR-MB20,,,2.88,1.2,-04:54:15.00,7.50 arcmin,2015-02-15 20:41:41.714,1105.6,0.8,https://wis-tns.weizmann.ac.il/system/files/uploaded/FRBCAT/tns_20150215A_atrep_79704_FRBCAT.pdf,,2.02,0.73,0.7,0.28,0.43,427.2,NE2001,FRBCAT,,338.281,FRB150215,2020-08-12 09:05:10.000,FRB 20150215A,866,3,2015-02-15 20:41:41.714,666,,18:17:27.000,7.50 arcmin,1352.0,,Dedispersed waterfall plot. Frequency time spectrum below and dedispersed time series above.,,Emily Petroff,79704,1.5,10.5,0.064,,,19.0,Parkes,MB20,2020-08-12 09:05:10.000,64923,274.3625,-4.904166666666667,25.075934096188558,6.381020442978602
Clear-,,,870.0,40.0,+41:38:24.00,0 arcsec,2014-12-16 13:03:24.000,545.0,5,https://wis-tns.weizmann.ac.il/system/files/uploaded/FRBCAT/tns_20141216A_atrep_79703_FRBCAT.png,Graphics,1200.0,,0.23,,,69.5,NE2001,FRBCAT,,2.5,FRB141216,2020-08-12 09:05:07.000,FRB 20141216A,6,1,2014-12-16 13:03:24.000,665,,00:14:00.000,0 arcsec,111.0,,Dispersed waterfall plot. Frequency time spectrum below and dedispersed time series above.,,Emily Petroff,79703,,,100.0,,,7.6,LPA,LPA,2020-08-12 09:05:07.000,64922,3.5,41.64,115.48289950319304,-20.53447046552236
Other-,,,2.0,,+18:47:11.20,1.75 arcmin,2014-11-13 07:42:55.220,400.3,,https://wis-tns.weizmann.ac.il/system/files/uploaded/FRBCAT/tns_20141113A_atrep_79702_FRBCAT.jpeg,Graphics,0.078,,0.039,,,188.0,NE2001,FRBCAT,,322.6,FRB141113,2020-08-12 09:05:04.000,FRB 20141113A,960,1,2014-11-13 07:42:55.220,664,,06:13:00.100,1.75 arcmin,1375.0,,Dedispersed waterfall plot. Frequency time spectrum below and dedispersed time series above.,,Emily Petroff,79702,,,0.0655,,,8.4,Arecibo,ALFA,2020-08-12 09:05:04.000,64921,93.25041666666667,18.786444444444445,-167.65831897698783,-0.6812788795838287
BPSR-MB20,,,2.8,3.5,-12:18:46.00,7.50 arcmin,2014-05-14 17:14:11.060,562.7,0.6,https://wis-tns.weizmann.ac.il/system/files/uploaded/FRBCAT/tns_20140514A_atrep_79701_FRBCAT.png,Graphics,1.32,0.61,0.471,0.109,0.0,34.9,NE2001,FRBCAT,,338.281,FRB140514,2020-08-12 09:05:02.000,FRB 20140514A,866,3,2014-05-14 17:14:11.060,662,,22:34:06.000,7.50 arcmin,1352.0,,Dedispersed waterfall plot. Frequency time spectrum below and dedispersed time series above.,,Emily Petroff,79701,,,0.064,5.4,0.1,16.0,Parkes,MB20,2020-08-12 09:05:01.000,64920,338.525,-12.312777777777779,50.81218473337388,-53.55035224108076
Clear-,,,390.0,40.0,+30:32:24.00,0 arcsec,2014-02-12 10:31:14.000,910.0,4,https://wis-tns.weizmann.ac.il/system/files/uploaded/FRBCAT/tns_20140212A_atrep_79700_FRBCAT.png,Graphics,945.0,,0.26,,,49.8,NE2001,FRBCAT,,2.5,FRB140212,2020-08-12 09:04:59.000,FRB 20140212A,6,1,2014-02-12 10:31:14.000,661,,01:30:60.000,0 arcsec,111.0,,Dispersed waterfall plot. Frequency time spectrum below and dedispersed time series above.,,Emily Petroff,79700,,,100.0,,,9.2,LPA,LPA,2020-08-12 09:04:58.000,64919,22.75,30.540000000000003,132.68375287147512,-31.74373539832129
BPSR-MB20,,,2.08,,-51:16:40.00,7.50 arcmin,2013-11-04 18:04:11.200,779.0,1,https://wis-tns.weizmann.ac.il/system/files/uploaded/FRBCAT/tns_20131104A_atrep_79699_FRBCAT.png,Graphics,2.33,0.88,1.12,,,71.1,NE2001,FRBCAT,,338.281,FRB131104,2020-08-12 09:04:56.000,FRB 20131104A,866,2,2013-11-04 18:04:11.200,659,,06:44:10.000,7.50 arcmin,1352.0,,Dispersed waterfall plot. Frequency time spectrum below and dedispersed time series above.,,Emily Petroff,79699,,,0.064,15.0,0.8,30.0,Parkes,MB20,2020-08-12 09:04:55.000,64918,101.04166666666667,-51.27777777777778,-98.67674447635358,-22.677769693993696
Clear-,,,530.0,40.0,+39:58:48.00,0 arcsec,2013-10-30 16:13:15.000,203.0,4,https://wis-tns.weizmann.ac.il/system/files/uploaded/FRBCAT/tns_20131030A_atrep_79698_FRBCAT.png,Graphics,800.0,,0.24,,,64.4,NE2001,FRBCAT,,2.5,FRB131030,2020-08-12 09:04:53.000,FRB 20131030A,6,1,2013-10-30 16:13:15.000,658,,00:25:00.000,0 arcsec,111.0,,Dispersed waterfall plot. Frequency time spectrum below and dedispersed time series above.,,Emily Petroff,79698,,,100.0,,,10.1,LPA,LPA,2020-08-12 09:04:52.000,64917,6.25,39.980000000000004,117.42000452858991,-22.493903819994728
BPSR-MB20,,,15.61,9.98,-05:59:43.00,7.50 arcmin,2013-07-29 09:01:51.190,861.0,2,https://wis-tns.weizmann.ac.il/system/files/uploaded/FRBCAT/tns_20130729A_atrep_79697_FRBCAT.png,Graphics,3.43,2.39,0.22,0.17,,31.0,NE2001,FRBCAT,,338.281,FRB130729,2020-08-12 09:04:50.000,FRB 20130729A,866,2,2013-07-29 09:01:51.190,656,,13:41:21.000,7.50 arcmin,1352.0,,Dispersed waterfall plot. Frequency time spectrum below and dedispersed time series above.,,Emily Petroff,79697,,,0.064,23.0,2.0,14.0,Parkes,MB20,2020-08-12 09:04:49.000,64916,205.3375,-5.995277777777778,-36.264132889595544,55.14021921785142
BPSR-MB20,,,0.64,0.13,+03:26:16.00,7.50 arcmin,2013-06-28 03:58:00.178,469.88,0.01,https://wis-tns.weizmann.ac.il/system/files/uploaded/FRBCAT/tns_20130628A_atrep_79696_FRBCAT.png,Graphics,1.22,0.47,1.91,0.29,,52.58,NE2001,FRBCAT,,338.281,FRB130628,2020-08-12 09:04:47.000,FRB 20130628A,866,2,2013-06-28 03:58:00.178,654,,09:03:02.000,7.50 arcmin,1352.0,,Dispersed waterfall plot. Frequency time spectrum below and dedispersed time series above.,,Emily Petroff,79696,,,0.064,1.24,0.07,29.0,Parkes,MB20,2020-08-12 09:04:47.000,64915,135.75833333333333,3.437777777777778,-133.75598573240535,29.570204728448207
BPSR-MB20,,,1.98,1.2,-07:27:48.00,7.50 arcmin,2013-06-26 14:55:59.771,952.4,0.1,https://wis-tns.weizmann.ac.il/system/files/uploaded/FRBCAT/tns_20130626A_atrep_79695_FRBCAT.png,Graphics,1.47,0.59,0.74,0.49,,66.87,NE2001,FRBCAT,,338.281,FRB130626,2020-08-12 09:04:44.000,FRB 20130626A,866,2,2013-06-26 14:55:59.771,652,,16:27:06.000,7.50 arcmin,1352.0,,Dispersed waterfall plot. Frequency time spectrum below and dedispersed time series above.,,Emily Petroff,79695,,,0.064,2.9,0.7,21.0,Parkes,MB20,2020-08-12 09:04:44.000,64914,246.775,-7.463333333333334,7.622622058196818,28.42105924330497
Other-,,,3.0,0.5,+33:05:13.00,1.75 arcmin,2012-11-02 06:35:53.244,557.0,2,https://wis-tns.weizmann.ac.il/system/files/uploaded/FRBCAT/tns_20121102A_atrep_79694_FRBCAT.png,Graphics,1.2,,0.4,0.1,,188.0,NE2001,FRBCAT,,322.6,FRB121102,2020-08-12 09:04:42.000,FRB 20121102A,960,1,2012-11-02 06:35:53.244,651,,05:32:09.000,1.75 arcmin,1375.0,,Dispersed waterfall plot. Frequency time spectrum below and dedispersed time series above.,FRB  20121102A,Emily Petroff,79694,,,0.0655,,,14.0,Arecibo,ALFA,2020-08-12 09:04:41.000,64913,83.0375,33.08694444444445,175.37236005981458,-1.0985631307480048
Clear-,,,320.0,40.0,+42:03:36.00,0 arcsec,2012-10-29 16:06:26.000,732.0,5,https://wis-tns.weizmann.ac.il/system/files/uploaded/FRBCAT/tns_20121029A_atrep_79693_FRBCAT.png,Graphics,1380.0,,0.34,,,71.0,NE2001,FRBCAT,,2.5,FRB121029,2020-08-12 09:04:39.000,FRB 20121029A,6,1,2012-10-29 16:06:26.000,650,,00:12:00.000,0 arcsec,111.0,,Dispersed waterfall plot. Frequency time spectrum below and dedispersed time series above.,,Emily Petroff,79693,,,100.0,,,7.3,LPA,LPA,2020-08-12 09:04:38.000,64912,3.0,42.059999999999995,115.17225012357405,-20.054656402376622
BPSR-MB20,,,3.0,,-85:11:53.00,7.50 arcmin,2012-10-02 13:09:18.436,1629.18,0.02,https://wis-tns.weizmann.ac.il/system/files/uploaded/FRBCAT/tns_20121002A_atrep_79692_FRBCAT.png,Graphics,2.28,,0.76,,,74.27,NE2001,FRBCAT,,338.281,FRB121002,2020-08-12 09:04:36.000,FRB 20121002A,866,2,2012-10-02 13:09:18.436,648,,18:14:47.000,7.50 arcmin,1352.0,,Dispersed waterfall plot. Frequency time spectrum below and dedispersed time series above.,,Emily Petroff,79692,,,0.064,6.7,0.7,16.0,Parkes,MB20,2020-08-12 09:04:35.000,64911,273.6958333333333,-85.19805555555556,-50.80481366298784,-26.162384684115295
BPSR-MB20,,,1.21,0.64,-18:25:38.00,7.50 arcmin,2012-01-27 08:11:21.725,553.3,0.3,https://wis-tns.weizmann.ac.il/system/files/uploaded/FRBCAT/tns_20120127A_atrep_79691_FRBCAT.png,Graphics,0.75,0.3,0.62,0.35,,31.82,NE2001,FRBCAT,,338.281,FRB120127,2020-08-12 09:04:33.000,FRB 20120127A,866,2,2012-01-27 08:11:21.725,646,,23:15:06.000,7.50 arcmin,1352.0,,Dispersed waterfall plot. Frequency time spectrum below and dedispersed time series above.,,Emily Petroff,79691,,,0.064,,,13.0,Parkes,MB20,2020-08-12 09:04:32.000,64910,348.775,-18.427222222222223,49.04989072912403,-65.13286929446804
BPSR-MB20,,,3.9,2.24,-02:52:24.00,7.50 arcmin,2011-07-03 18:59:40.607,1103.6,0.7,https://wis-tns.weizmann.ac.il/system/files/uploaded/FRBCAT/tns_20110703A_atrep_79690_FRBCAT.png,Graphics,1.75,1.41,0.45,0.28,,32.33,NE2001,FRBCAT,,338.281,FRB110703,2020-08-12 09:04:30.000,FRB 20110703A,866,2,2011-07-03 18:59:40.607,644,,23:30:51.000,7.50 arcmin,1352.0,,Dispersed waterfall plot. Frequency time spectrum below and dedispersed time series above.,,Emily Petroff,79690,,,0.064,,,17.0,Parkes,MB20,2020-08-12 09:04:29.000,64909,352.7125,-2.8733333333333335,80.09031261187498,-58.26189124973871
BPSR-MB20,,,1.41,1.22,-44:44:19.00,7.50 arcmin,2011-06-26 21:33:17.477,723.0,0.3,https://wis-tns.weizmann.ac.il/system/files/uploaded/FRBCAT/tns_20110626A_atrep_79689_FRBCAT.png,Graphics,0.89,0.51,0.63,1.22,,47.46,NE2001,FRBCAT,,338.281,FRB110626,2020-08-12 09:04:26.000,FRB 20110626A,866,2,2011-06-26 21:33:17.477,642,,21:03:43.000,7.50 arcmin,1352.0,,Dispersed waterfall plot. Frequency time spectrum below and dedispersed time series above.,,Emily Petroff,79689,,,0.064,,,12.0,Parkes,MB20,2020-08-12 09:04:26.000,64908,315.9291666666667,-44.73861111111111,-3.118906262055873,-40.864380918272275
800MHz-GUPPI,,,1.73,0.17,-00:09:37.00,8 arcmin,2011-05-23 15:06:19.700,623.3,0.06,https://wis-tns.weizmann.ac.il/system/files/uploaded/FRBCAT/tns_20110523A_atrep_79688_FRBCAT.png,Graphics,,,0.6,,0.44,43.52,NE2001,FRBCAT,,200.0,FRB110523,2020-08-12 09:04:24.000,FRB 20110523A,4096,2,2011-05-23 15:06:19.700,641,,21:45:12.000,8 arcmin,800.0,,Dispersed waterfall plot. Frequency time spectrum below and dedispersed time series above.,,Emily Petroff,79688,-186.1,1.4,1.024,0.71,0.09,42.0,GBT,GUPPI,2020-08-12 09:04:23.000,64907,326.3,0.16027777777777777,56.55267780673977,-36.61507685326342
BPSR-MB20,,,6.59,1.28,-12:23:45.00,7.50 arcmin,2011-02-20 01:55:48.096,944.38,0.05,https://wis-tns.weizmann.ac.il/system/files/uploaded/FRBCAT/tns_20110220A_atrep_79687_FRBCAT.png,Graphics,7.31,2.6,1.11,0.15,,34.77,NE2001,FRBCAT,,338.281,FRB110220,2020-08-12 09:04:21.000,FRB 20110220A,866,2,2011-02-20 01:55:48.096,639,,22:34:38.000,7.50 arcmin,1352.0,,Dispersed waterfall plot. Frequency time spectrum below and dedispersed time series above.,,Emily Petroff,79687,,,0.064,,,54.0,Parkes,MB20,2020-08-12 09:04:20.000,64906,338.65833333333336,-12.395833333333332,50.79763959583603,-53.70458510776865
BPSR-MB20,,,1.9,0.9,-49:47:11.00,7.50 arcmin,2011-02-14 07:14:10.353,168.9,0.5,https://wis-tns.weizmann.ac.il/system/files/uploaded/FRBCAT/tns_20110214A_atrep_79686_FRBCAT.png,Graphics,51.3,,27.0,1028.0,,31.1,NE2001,FRBCAT,,338.281,FRB110214,2020-08-12 09:04:18.000,FRB 20110214A,866,2,2011-02-14 07:14:10.353,638,,01:21:17.000,7.50 arcmin,1352.0,,Dedispersed waterfall plot. Frequency time spectrum below and dedispersed time series above.,,Emily Petroff,79686,,,0.064,,,13.0,Parkes,MB20,2020-08-12 09:04:17.000,64905,20.320833333333333,-49.78638888888889,-66.30104850611087,-66.84530985825381
BPSR-MB20,,,1.9,,-29:55:36.00,7.50 arcmin,2009-06-25 21:53:51.379,899.55,0.01,https://wis-tns.weizmann.ac.il/system/files/uploaded/FRBCAT/tns_20090625A_atrep_79685_FRBCAT.png,Graphics,2.18,,1.15,,,31.69,NE2001,FRBCAT,,338.281,FRB090625,2020-08-12 09:04:15.000,FRB 20090625A,866,2,2009-06-25 21:53:51.379,636,,03:07:47.000,7.50 arcmin,1352.0,,Dispersed waterfall plot. Frequency time spectrum below and dedispersed time series above.,,Emily Petroff,79685,,,0.064,3.7,0.7,28.0,Parkes,MB20,2020-08-12 09:04:14.000,64904,46.94583333333333,-29.92666666666667,-132.66709007318235,-61.11227326777765
AFB-MB20,,,5.0,,-75:12:18.00,7.50 arcmin,2001-07-24 19:50:01.690,375.0,3,https://wis-tns.weizmann.ac.il/system/files/uploaded/FRBCAT/tns_20010724A_atrep_79684_FRBCAT.png,Graphics,150.0,,30.0,10.0,,44.58,NE2001,FRBCAT,,288.0,FRB010724,2020-08-12 09:04:12.000,FRB 20010724A,96,2,2001-07-24 19:50:01.690,634,,01:18:06.000,7.50 arcmin,1374.0,,Dispersed waterfall plot. Frequency time spectrum below and dedispersed time series above.,,Emily Petroff,79684,,,0.125,24.13,3.0,23.0,Parkes,MB20,2020-08-12 09:04:11.000,64903,19.525,-75.205,-57.92193948555462,-41.84518100241422
AFB-MB20,,,7.0,,-08:29:35.00,7.50 arcmin,2001-06-21 13:02:11.299,745.0,10,https://wis-tns.weizmann.ac.il/system/files/uploaded/FRBCAT/tns_20010621A_atrep_79683_FRBCAT.png,Graphics,,,0.41,,,523.0,NE2001,FRBCAT,,288.0,FRB010621,2020-08-12 09:04:09.000,FRB 20010621A,96,2,2001-06-21 13:02:11.299,632,,18:52:05.000,7.50 arcmin,1374.0,,Dispersed waterfall plot. Frequency time spectrum below and dedispersed time series above.,,Emily Petroff,79683,,,0.25,,,16.3,Parkes,MB20,2020-08-12 09:04:08.000,64902,283.0208333333333,-8.493055555555555,25.873148240764095,-2.9015518460255407
AFB-MB20,,,24.3,1.3,-64:56:19.20,7.50 arcmin,2001-03-12 11:06:47.980,1187.0,14,https://wis-tns.weizmann.ac.il/system/files/uploaded/FRBCAT/tns_20010312A_atrep_79682_FRBCAT.png,Graphics,6.1,,0.25,,,51.0,NE2001,FRBCAT,,288.0,FRB010312,2020-08-12 09:04:05.000,FRB 20010312A,96,1,2001-03-12 11:06:47.980,630,,05:26:54.900,7.50 arcmin,1374.0,,Dedispersed and dispersed waterfall plot. Frequency time spectrum below and dedispersed time series above.,,Emily Petroff,79682,,,1.0,,,11.0,Parkes,MB20,2020-08-12 09:04:05.000,64901,81.72875,-64.93866666666668,-84.19713047190913,-33.82079237551579
AFB-MB20,,,9.0,1.5,-52:36:24.67,7.50 arcmin,2001-03-05 12:29:16.020,350.0,5,https://wis-tns.weizmann.ac.il/system/files/uploaded/FRBCAT/tns_20010305A_atrep_79681_FRBCAT.png,Graphics,3.78,,4.2,,,36.0,NE2001,FRBCAT,,288.0,FRB010305,2020-08-12 09:04:02.000,FRB 20010305A,96,1,2001-03-05 12:29:16.020,629,,04:57:19.500,7.50 arcmin,1374.0,,Dedispersed and dispersed waterfall plot. Frequency time spectrum below and dedispersed time series above.,,Emily Petroff,79681,,,0.125,,,10.2,Parkes,MB20,2020-08-12 09:04:02.000,64900,74.33125,-52.60685277777778,-98.85039990136215,-39.10149790512588
AFB-MB20,,,10.6,2.8,-40:37:14.00,7.50 arcmin,2001-01-25 00:29:15.790,790.3,3,https://wis-tns.weizmann.ac.il/system/files/uploaded/FRBCAT/tns_20010125A_atrep_79680_FRBCAT.png,Graphics,5.72,,0.54,0.11,,110.0,NE2001,FRBCAT,,288.0,FRB010125,2020-08-12 09:04:00.000,FRB 20010125A,96,2,2001-01-25 00:29:15.790,627,,19:06:53.000,7.50 arcmin,1372.5,,Dispersed waterfall plot. Frequency time spectrum below and dedispersed time series above.,,Emily Petroff,79680,,,0.125,,,25.0,Parkes,MB20,2020-08-12 09:03:59.000,64899,286.72083333333336,-40.620555555555555,-2.6937511295583363,-19.125864402946775
